number,A1,A2,A3,A4,A5,A6,A7
6702,trip_1,trip_1,trip_1,trip_2,trip_1,Cancel,
6703,trip_1,trip_1,trip_1,trip_2,trip_2,Cancel,
6704,trip_1,trip_1,trip_1,trip_2,trip_other,Cancel,
6705,trip_1,trip_1,trip_1,trip_other,Buy,Cancel,
6706,trip_1,trip_1,trip_1,trip_other,trip_1,Cancel,
6707,trip_1,trip_1,trip_1,trip_other,trip_2,Cancel,
6708,trip_1,trip_1,trip_1,trip_other,trip_other,Cancel,
6709,trip_1,trip_1,trip_2,Buy,ok,Cancel,
6710,trip_1,trip_1,trip_2,trip_1,Buy,Cancel,
6711,trip_1,trip_1,trip_2,trip_1,trip_1,Cancel,
6712,trip_1,trip_1,trip_2,trip_1,trip_2,Cancel,
6713,trip_1,trip_1,trip_2,trip_1,trip_other,Cancel,
6714,trip_1,trip_1,trip_2,trip_2,Buy,Cancel,
6715,trip_1,trip_1,trip_2,trip_2,trip_1,Cancel,
6716,trip_1,trip_1,trip_2,trip_2,trip_2,Cancel,
6717,trip_1,trip_1,trip_2,trip_2,trip_other,Cancel,
6718,trip_1,trip_1,trip_2,trip_other,Buy,Cancel,
6719,trip_1,trip_1,trip_2,trip_other,trip_1,Cancel,
6720,trip_1,trip_1,trip_2,trip_other,trip_2,Cancel,
6721,trip_1,trip_1,trip_2,trip_other,trip_other,Cancel,
6722,trip_1,trip_1,trip_other,Buy,ok,Cancel,
6723,trip_1,trip_1,trip_other,trip_1,Buy,Cancel,
6724,trip_1,trip_1,trip_other,trip_1,trip_1,Cancel,
6725,trip_1,trip_1,trip_other,trip_1,trip_2,Cancel,
6726,trip_1,trip_1,trip_other,trip_1,trip_other,Cancel,
6727,trip_1,trip_1,trip_other,trip_2,Buy,Cancel,
6728,trip_1,trip_1,trip_other,trip_2,trip_1,Cancel,
6729,trip_1,trip_1,trip_other,trip_2,trip_2,Cancel,
6730,trip_1,trip_1,trip_other,trip_2,trip_other,Cancel,
6731,trip_1,trip_1,trip_other,trip_other,Buy,Cancel,
6732,trip_1,trip_1,trip_other,trip_other,trip_1,Cancel,
6733,trip_1,trip_1,trip_other,trip_other,trip_2,Cancel,
6734,trip_1,trip_1,trip_other,trip_other,trip_other,Cancel,
6735,trip_1,trip_2,Buy,ok,Buy,Cancel,
6736,trip_1,trip_2,Buy,ok,trip_1,Cancel,
6737,trip_1,trip_2,Buy,ok,trip_2,Cancel,
6738,trip_1,trip_2,Buy,ok,trip_other,Cancel,
6739,trip_1,trip_2,trip_1,Buy,ok,Cancel,
6740,trip_1,trip_2,trip_1,trip_1,Buy,Cancel,
6741,trip_1,trip_2,trip_1,trip_1,trip_1,Cancel,
6742,trip_1,trip_2,trip_1,trip_1,trip_2,Cancel,
6743,trip_1,trip_2,trip_1,trip_1,trip_other,Cancel,
6744,trip_1,trip_2,trip_1,trip_2,Buy,Cancel,
6745,trip_1,trip_2,trip_1,trip_2,trip_1,Cancel,
6746,trip_1,trip_2,trip_1,trip_2,trip_2,Cancel,
6747,trip_1,trip_2,trip_1,trip_2,trip_other,Cancel,
6748,trip_1,trip_2,trip_1,trip_other,Buy,Cancel,
6749,trip_1,trip_2,trip_1,trip_other,trip_1,Cancel,
6750,trip_1,trip_2,trip_1,trip_other,trip_2,Cancel,
6751,trip_1,trip_2,trip_1,trip_other,trip_other,Cancel,
6752,trip_1,trip_2,trip_2,Buy,ok,Cancel,
6753,trip_1,trip_2,trip_2,trip_1,Buy,Cancel,
6754,trip_1,trip_2,trip_2,trip_1,trip_1,Cancel,
6755,trip_1,trip_2,trip_2,trip_1,trip_2,Cancel,
6756,trip_1,trip_2,trip_2,trip_1,trip_other,Cancel,
6757,trip_1,trip_2,trip_2,trip_2,Buy,Cancel,
6758,trip_1,trip_2,trip_2,trip_2,trip_1,Cancel,
6759,trip_1,trip_2,trip_2,trip_2,trip_2,Cancel,
6760,trip_1,trip_2,trip_2,trip_2,trip_other,Cancel,
6761,trip_1,trip_2,trip_2,trip_other,Buy,Cancel,
6762,trip_1,trip_2,trip_2,trip_other,trip_1,Cancel,
6763,trip_1,trip_2,trip_2,trip_other,trip_2,Cancel,
6764,trip_1,trip_2,trip_2,trip_other,trip_other,Cancel,
6765,trip_1,trip_2,trip_other,Buy,ok,Cancel,
6766,trip_1,trip_2,trip_other,trip_1,Buy,Cancel,
6767,trip_1,trip_2,trip_other,trip_1,trip_1,Cancel,
6768,trip_1,trip_2,trip_other,trip_1,trip_2,Cancel,
6769,trip_1,trip_2,trip_other,trip_1,trip_other,Cancel,
6770,trip_1,trip_2,trip_other,trip_2,Buy,Cancel,
6771,trip_1,trip_2,trip_other,trip_2,trip_1,Cancel,
6772,trip_1,trip_2,trip_other,trip_2,trip_2,Cancel,
6773,trip_1,trip_2,trip_other,trip_2,trip_other,Cancel,
6774,trip_1,trip_2,trip_other,trip_other,Buy,Cancel,
6775,trip_1,trip_2,trip_other,trip_other,trip_1,Cancel,
6776,trip_1,trip_2,trip_other,trip_other,trip_2,Cancel,
6777,trip_1,trip_2,trip_other,trip_other,trip_other,Cancel,
6778,trip_1,trip_other,Buy,ok,Buy,Cancel,
6779,trip_1,trip_other,Buy,ok,trip_1,Cancel,
6780,trip_1,trip_other,Buy,ok,trip_2,Cancel,
6781,trip_1,trip_other,Buy,ok,trip_other,Cancel,
6782,trip_1,trip_other,trip_1,Buy,ok,Cancel,
6783,trip_1,trip_other,trip_1,trip_1,Buy,Cancel,
6784,trip_1,trip_other,trip_1,trip_1,trip_1,Cancel,
6785,trip_1,trip_other,trip_1,trip_1,trip_2,Cancel,
6786,trip_1,trip_other,trip_1,trip_1,trip_other,Cancel,
6787,trip_1,trip_other,trip_1,trip_2,Buy,Cancel,
6788,trip_1,trip_other,trip_1,trip_2,trip_1,Cancel,
6789,trip_1,trip_other,trip_1,trip_2,trip_2,Cancel,
6790,trip_1,trip_other,trip_1,trip_2,trip_other,Cancel,
6791,trip_1,trip_other,trip_1,trip_other,Buy,Cancel,
6792,trip_1,trip_other,trip_1,trip_other,trip_1,Cancel,
6793,trip_1,trip_other,trip_1,trip_other,trip_2,Cancel,
6794,trip_1,trip_other,trip_1,trip_other,trip_other,Cancel,
6795,trip_1,trip_other,trip_2,Buy,ok,Cancel,
6796,trip_1,trip_other,trip_2,trip_1,Buy,Cancel,
6797,trip_1,trip_other,trip_2,trip_1,trip_1,Cancel,
6798,trip_1,trip_other,trip_2,trip_1,trip_2,Cancel,
6799,trip_1,trip_other,trip_2,trip_1,trip_other,Cancel,
6800,trip_1,trip_other,trip_2,trip_2,Buy,Cancel,
6801,trip_1,trip_other,trip_2,trip_2,trip_1,Cancel,
6802,trip_1,trip_other,trip_2,trip_2,trip_2,Cancel,
6803,trip_1,trip_other,trip_2,trip_2,trip_other,Cancel,
6804,trip_1,trip_other,trip_2,trip_other,Buy,Cancel,
6805,trip_1,trip_other,trip_2,trip_other,trip_1,Cancel,
6806,trip_1,trip_other,trip_2,trip_other,trip_2,Cancel,
6807,trip_1,trip_other,trip_2,trip_other,trip_other,Cancel,
6808,trip_1,trip_other,trip_other,Buy,ok,Cancel,
6809,trip_1,trip_other,trip_other,trip_1,Buy,Cancel,
6810,trip_1,trip_other,trip_other,trip_1,trip_1,Cancel,
6811,trip_1,trip_other,trip_other,trip_1,trip_2,Cancel,
6812,trip_1,trip_other,trip_other,trip_1,trip_other,Cancel,
6813,trip_1,trip_other,trip_other,trip_2,Buy,Cancel,
6814,trip_1,trip_other,trip_other,trip_2,trip_1,Cancel,
6815,trip_1,trip_other,trip_other,trip_2,trip_2,Cancel,
6816,trip_1,trip_other,trip_other,trip_2,trip_other,Cancel,
6817,trip_1,trip_other,trip_other,trip_other,Buy,Cancel,
6818,trip_1,trip_other,trip_other,trip_other,trip_1,Cancel,
6819,trip_1,trip_other,trip_other,trip_other,trip_2,Cancel,
6820,trip_1,trip_other,trip_other,trip_other,trip_other,Cancel,
6821,trip_2,Buy,ok,Buy,ok,Cancel,
6822,trip_2,Buy,ok,trip_1,Buy,Cancel,
6823,trip_2,Buy,ok,trip_1,trip_1,Cancel,
6824,trip_2,Buy,ok,trip_1,trip_2,Cancel,
6825,trip_2,Buy,ok,trip_1,trip_other,Cancel,
6826,trip_2,Buy,ok,trip_2,Buy,Cancel,
6827,trip_2,Buy,ok,trip_2,trip_1,Cancel,
6828,trip_2,Buy,ok,trip_2,trip_2,Cancel,
6829,trip_2,Buy,ok,trip_2,trip_other,Cancel,
6830,trip_2,Buy,ok,trip_other,Buy,Cancel,
6831,trip_2,Buy,ok,trip_other,trip_1,Cancel,
6832,trip_2,Buy,ok,trip_other,trip_2,Cancel,
6833,trip_2,Buy,ok,trip_other,trip_other,Cancel,
6834,trip_2,trip_1,Buy,ok,Buy,Cancel,
6835,trip_2,trip_1,Buy,ok,trip_1,Cancel,
6836,trip_2,trip_1,Buy,ok,trip_2,Cancel,
6837,trip_2,trip_1,Buy,ok,trip_other,Cancel,
6838,trip_2,trip_1,trip_1,Buy,ok,Cancel,
6839,trip_2,trip_1,trip_1,trip_1,Buy,Cancel,
6840,trip_2,trip_1,trip_1,trip_1,trip_1,Cancel,
6841,trip_2,trip_1,trip_1,trip_1,trip_2,Cancel,
6842,trip_2,trip_1,trip_1,trip_1,trip_other,Cancel,
6843,trip_2,trip_1,trip_1,trip_2,Buy,Cancel,
6844,trip_2,trip_1,trip_1,trip_2,trip_1,Cancel,
6845,trip_2,trip_1,trip_1,trip_2,trip_2,Cancel,
6846,trip_2,trip_1,trip_1,trip_2,trip_other,Cancel,
6847,trip_2,trip_1,trip_1,trip_other,Buy,Cancel,
6848,trip_2,trip_1,trip_1,trip_other,trip_1,Cancel,
6849,trip_2,trip_1,trip_1,trip_other,trip_2,Cancel,
6850,trip_2,trip_1,trip_1,trip_other,trip_other,Cancel,
6851,trip_2,trip_1,trip_2,Buy,ok,Cancel,
6852,trip_2,trip_1,trip_2,trip_1,Buy,Cancel,
6853,trip_2,trip_1,trip_2,trip_1,trip_1,Cancel,
6854,trip_2,trip_1,trip_2,trip_1,trip_2,Cancel,
6855,trip_2,trip_1,trip_2,trip_1,trip_other,Cancel,
6856,trip_2,trip_1,trip_2,trip_2,Buy,Cancel,
6857,trip_2,trip_1,trip_2,trip_2,trip_1,Cancel,
6858,trip_2,trip_1,trip_2,trip_2,trip_2,Cancel,
6859,trip_2,trip_1,trip_2,trip_2,trip_other,Cancel,
6860,trip_2,trip_1,trip_2,trip_other,Buy,Cancel,
6861,trip_2,trip_1,trip_2,trip_other,trip_1,Cancel,
6862,trip_2,trip_1,trip_2,trip_other,trip_2,Cancel,
6863,trip_2,trip_1,trip_2,trip_other,trip_other,Cancel,
6864,trip_2,trip_1,trip_other,Buy,ok,Cancel,
6865,trip_2,trip_1,trip_other,trip_1,Buy,Cancel,
6866,trip_2,trip_1,trip_other,trip_1,trip_1,Cancel,
6867,trip_2,trip_1,trip_other,trip_1,trip_2,Cancel,
6868,trip_2,trip_1,trip_other,trip_1,trip_other,Cancel,
6869,trip_2,trip_1,trip_other,trip_2,Buy,Cancel,
6870,trip_2,trip_1,trip_other,trip_2,trip_1,Cancel,
6871,trip_2,trip_1,trip_other,trip_2,trip_2,Cancel,
6872,trip_2,trip_1,trip_other,trip_2,trip_other,Cancel,
6873,trip_2,trip_1,trip_other,trip_other,Buy,Cancel,
6874,trip_2,trip_1,trip_other,trip_other,trip_1,Cancel,
6875,trip_2,trip_1,trip_other,trip_other,trip_2,Cancel,
6876,trip_2,trip_1,trip_other,trip_other,trip_other,Cancel,
6877,trip_2,trip_2,Buy,ok,Buy,Cancel,
6878,trip_2,trip_2,Buy,ok,trip_1,Cancel,
6879,trip_2,trip_2,Buy,ok,trip_2,Cancel,
6880,trip_2,trip_2,Buy,ok,trip_other,Cancel,
6881,trip_2,trip_2,trip_1,Buy,ok,Cancel,
6882,trip_2,trip_2,trip_1,trip_1,Buy,Cancel,
6883,trip_2,trip_2,trip_1,trip_1,trip_1,Cancel,
6884,trip_2,trip_2,trip_1,trip_1,trip_2,Cancel,
6885,trip_2,trip_2,trip_1,trip_1,trip_other,Cancel,
6886,trip_2,trip_2,trip_1,trip_2,Buy,Cancel,
6887,trip_2,trip_2,trip_1,trip_2,trip_1,Cancel,
6888,trip_2,trip_2,trip_1,trip_2,trip_2,Cancel,
6889,trip_2,trip_2,trip_1,trip_2,trip_other,Cancel,
6890,trip_2,trip_2,trip_1,trip_other,Buy,Cancel,
6891,trip_2,trip_2,trip_1,trip_other,trip_1,Cancel,
6892,trip_2,trip_2,trip_1,trip_other,trip_2,Cancel,
6893,trip_2,trip_2,trip_1,trip_other,trip_other,Cancel,
6894,trip_2,trip_2,trip_2,Buy,ok,Cancel,
6895,trip_2,trip_2,trip_2,trip_1,Buy,Cancel,
6896,trip_2,trip_2,trip_2,trip_1,trip_1,Cancel,
6897,trip_2,trip_2,trip_2,trip_1,trip_2,Cancel,
6898,trip_2,trip_2,trip_2,trip_1,trip_other,Cancel,
6899,trip_2,trip_2,trip_2,trip_2,Buy,Cancel,
6900,trip_2,trip_2,trip_2,trip_2,trip_1,Cancel,
6901,trip_2,trip_2,trip_2,trip_2,trip_2,Cancel,
6902,trip_2,trip_2,trip_2,trip_2,trip_other,Cancel,
6903,trip_2,trip_2,trip_2,trip_other,Buy,Cancel,
6904,trip_2,trip_2,trip_2,trip_other,trip_1,Cancel,
6905,trip_2,trip_2,trip_2,trip_other,trip_2,Cancel,
6906,trip_2,trip_2,trip_2,trip_other,trip_other,Cancel,
6907,trip_2,trip_2,trip_other,Buy,ok,Cancel,
6908,trip_2,trip_2,trip_other,trip_1,Buy,Cancel,
6909,trip_2,trip_2,trip_other,trip_1,trip_1,Cancel,
6910,trip_2,trip_2,trip_other,trip_1,trip_2,Cancel,
6911,trip_2,trip_2,trip_other,trip_1,trip_other,Cancel,
6912,trip_2,trip_2,trip_other,trip_2,Buy,Cancel,
6913,trip_2,trip_2,trip_other,trip_2,trip_1,Cancel,
6914,trip_2,trip_2,trip_other,trip_2,trip_2,Cancel,
6915,trip_2,trip_2,trip_other,trip_2,trip_other,Cancel,
6916,trip_2,trip_2,trip_other,trip_other,Buy,Cancel,
6917,trip_2,trip_2,trip_other,trip_other,trip_1,Cancel,
6918,trip_2,trip_2,trip_other,trip_other,trip_2,Cancel,
6919,trip_2,trip_2,trip_other,trip_other,trip_other,Cancel,
6920,trip_2,trip_other,Buy,ok,Buy,Cancel,
6921,trip_2,trip_other,Buy,ok,trip_1,Cancel,
6922,trip_2,trip_other,Buy,ok,trip_2,Cancel,
6923,trip_2,trip_other,Buy,ok,trip_other,Cancel,
6924,trip_2,trip_other,trip_1,Buy,ok,Cancel,
6925,trip_2,trip_other,trip_1,trip_1,Buy,Cancel,
6926,trip_2,trip_other,trip_1,trip_1,trip_1,Cancel,
6927,trip_2,trip_other,trip_1,trip_1,trip_2,Cancel,
6928,trip_2,trip_other,trip_1,trip_1,trip_other,Cancel,
6929,trip_2,trip_other,trip_1,trip_2,Buy,Cancel,
6930,trip_2,trip_other,trip_1,trip_2,trip_1,Cancel,
6931,trip_2,trip_other,trip_1,trip_2,trip_2,Cancel,
6932,trip_2,trip_other,trip_1,trip_2,trip_other,Cancel,
6933,trip_2,trip_other,trip_1,trip_other,Buy,Cancel,
6934,trip_2,trip_other,trip_1,trip_other,trip_1,Cancel,
6935,trip_2,trip_other,trip_1,trip_other,trip_2,Cancel,
6936,trip_2,trip_other,trip_1,trip_other,trip_other,Cancel,
6937,trip_2,trip_other,trip_2,Buy,ok,Cancel,
6938,trip_2,trip_other,trip_2,trip_1,Buy,Cancel,
6939,trip_2,trip_other,trip_2,trip_1,trip_1,Cancel,
6940,trip_2,trip_other,trip_2,trip_1,trip_2,Cancel,
6941,trip_2,trip_other,trip_2,trip_1,trip_other,Cancel,
6942,trip_2,trip_other,trip_2,trip_2,Buy,Cancel,
6943,trip_2,trip_other,trip_2,trip_2,trip_1,Cancel,
6944,trip_2,trip_other,trip_2,trip_2,trip_2,Cancel,
6945,trip_2,trip_other,trip_2,trip_2,trip_other,Cancel,
6946,trip_2,trip_other,trip_2,trip_other,Buy,Cancel,
6947,trip_2,trip_other,trip_2,trip_other,trip_1,Cancel,
6948,trip_2,trip_other,trip_2,trip_other,trip_2,Cancel,
6949,trip_2,trip_other,trip_2,trip_other,trip_other,Cancel,
6950,trip_2,trip_other,trip_other,Buy,ok,Cancel,
6951,trip_2,trip_other,trip_other,trip_1,Buy,Cancel,
6952,trip_2,trip_other,trip_other,trip_1,trip_1,Cancel,
6953,trip_2,trip_other,trip_other,trip_1,trip_2,Cancel,
6954,trip_2,trip_other,trip_other,trip_1,trip_other,Cancel,
6955,trip_2,trip_other,trip_other,trip_2,Buy,Cancel,
6956,trip_2,trip_other,trip_other,trip_2,trip_1,Cancel,
6957,trip_2,trip_other,trip_other,trip_2,trip_2,Cancel,
6958,trip_2,trip_other,trip_other,trip_2,trip_other,Cancel,
6959,trip_2,trip_other,trip_other,trip_other,Buy,Cancel,
6960,trip_2,trip_other,trip_other,trip_other,trip_1,Cancel,
6961,trip_2,trip_other,trip_other,trip_other,trip_2,Cancel,
6962,trip_2,trip_other,trip_other,trip_other,trip_other,Cancel,
6963,trip_other,Buy,ok,Buy,ok,Cancel,
6964,trip_other,Buy,ok,trip_1,Buy,Cancel,
6965,trip_other,Buy,ok,trip_1,trip_1,Cancel,
6966,trip_other,Buy,ok,trip_1,trip_2,Cancel,
6967,trip_other,Buy,ok,trip_1,trip_other,Cancel,
6968,trip_other,Buy,ok,trip_2,Buy,Cancel,
6969,trip_other,Buy,ok,trip_2,trip_1,Cancel,
6970,trip_other,Buy,ok,trip_2,trip_2,Cancel,
6971,trip_other,Buy,ok,trip_2,trip_other,Cancel,
6972,trip_other,Buy,ok,trip_other,Buy,Cancel,
6973,trip_other,Buy,ok,trip_other,trip_1,Cancel,
6974,trip_other,Buy,ok,trip_other,trip_2,Cancel,
6975,trip_other,Buy,ok,trip_other,trip_other,Cancel,
6976,trip_other,trip_1,Buy,ok,Buy,Cancel,
6977,trip_other,trip_1,Buy,ok,trip_1,Cancel,
6978,trip_other,trip_1,Buy,ok,trip_2,Cancel,
6979,trip_other,trip_1,Buy,ok,trip_other,Cancel,
6980,trip_other,trip_1,trip_1,Buy,ok,Cancel,
6981,trip_other,trip_1,trip_1,trip_1,Buy,Cancel,
6982,trip_other,trip_1,trip_1,trip_1,trip_1,Cancel,
6983,trip_other,trip_1,trip_1,trip_1,trip_2,Cancel,
6984,trip_other,trip_1,trip_1,trip_1,trip_other,Cancel,
6985,trip_other,trip_1,trip_1,trip_2,Buy,Cancel,
6986,trip_other,trip_1,trip_1,trip_2,trip_1,Cancel,
6987,trip_other,trip_1,trip_1,trip_2,trip_2,Cancel,
6988,trip_other,trip_1,trip_1,trip_2,trip_other,Cancel,
6989,trip_other,trip_1,trip_1,trip_other,Buy,Cancel,
6990,trip_other,trip_1,trip_1,trip_other,trip_1,Cancel,
6991,trip_other,trip_1,trip_1,trip_other,trip_2,Cancel,
6992,trip_other,trip_1,trip_1,trip_other,trip_other,Cancel,
6993,trip_other,trip_1,trip_2,Buy,ok,Cancel,
6994,trip_other,trip_1,trip_2,trip_1,Buy,Cancel,
6995,trip_other,trip_1,trip_2,trip_1,trip_1,Cancel,
6996,trip_other,trip_1,trip_2,trip_1,trip_2,Cancel,
6997,trip_other,trip_1,trip_2,trip_1,trip_other,Cancel,
6998,trip_other,trip_1,trip_2,trip_2,Buy,Cancel,
6999,trip_other,trip_1,trip_2,trip_2,trip_1,Cancel,
7000,trip_other,trip_1,trip_2,trip_2,trip_2,Cancel,
7001,trip_other,trip_1,trip_2,trip_2,trip_other,Cancel,
7002,trip_other,trip_1,trip_2,trip_other,Buy,Cancel,
7003,trip_other,trip_1,trip_2,trip_other,trip_1,Cancel,
7004,trip_other,trip_1,trip_2,trip_other,trip_2,Cancel,
7005,trip_other,trip_1,trip_2,trip_other,trip_other,Cancel,
7006,trip_other,trip_1,trip_other,Buy,ok,Cancel,
7007,trip_other,trip_1,trip_other,trip_1,Buy,Cancel,
7008,trip_other,trip_1,trip_other,trip_1,trip_1,Cancel,
7009,trip_other,trip_1,trip_other,trip_1,trip_2,Cancel,
7010,trip_other,trip_1,trip_other,trip_1,trip_other,Cancel,
7011,trip_other,trip_1,trip_other,trip_2,Buy,Cancel,
7012,trip_other,trip_1,trip_other,trip_2,trip_1,Cancel,
7013,trip_other,trip_1,trip_other,trip_2,trip_2,Cancel,
7014,trip_other,trip_1,trip_other,trip_2,trip_other,Cancel,
7015,trip_other,trip_1,trip_other,trip_other,Buy,Cancel,
7016,trip_other,trip_1,trip_other,trip_other,trip_1,Cancel,
7017,trip_other,trip_1,trip_other,trip_other,trip_2,Cancel,
7018,trip_other,trip_1,trip_other,trip_other,trip_other,Cancel,
7019,trip_other,trip_2,Buy,ok,Buy,Cancel,
7020,trip_other,trip_2,Buy,ok,trip_1,Cancel,
7021,trip_other,trip_2,Buy,ok,trip_2,Cancel,
7022,trip_other,trip_2,Buy,ok,trip_other,Cancel,
7023,trip_other,trip_2,trip_1,Buy,ok,Cancel,
7024,trip_other,trip_2,trip_1,trip_1,Buy,Cancel,
7025,trip_other,trip_2,trip_1,trip_1,trip_1,Cancel,
7026,trip_other,trip_2,trip_1,trip_1,trip_2,Cancel,
7027,trip_other,trip_2,trip_1,trip_1,trip_other,Cancel,
7028,trip_other,trip_2,trip_1,trip_2,Buy,Cancel,
7029,trip_other,trip_2,trip_1,trip_2,trip_1,Cancel,
7030,trip_other,trip_2,trip_1,trip_2,trip_2,Cancel,
7031,trip_other,trip_2,trip_1,trip_2,trip_other,Cancel,
7032,trip_other,trip_2,trip_1,trip_other,Buy,Cancel,
7033,trip_other,trip_2,trip_1,trip_other,trip_1,Cancel,
7034,trip_other,trip_2,trip_1,trip_other,trip_2,Cancel,
7035,trip_other,trip_2,trip_1,trip_other,trip_other,Cancel,
7036,trip_other,trip_2,trip_2,Buy,ok,Cancel,
7037,trip_other,trip_2,trip_2,trip_1,Buy,Cancel,
7038,trip_other,trip_2,trip_2,trip_1,trip_1,Cancel,
7039,trip_other,trip_2,trip_2,trip_1,trip_2,Cancel,
7040,trip_other,trip_2,trip_2,trip_1,trip_other,Cancel,
7041,trip_other,trip_2,trip_2,trip_2,Buy,Cancel,
7042,trip_other,trip_2,trip_2,trip_2,trip_1,Cancel,
7043,trip_other,trip_2,trip_2,trip_2,trip_2,Cancel,
7044,trip_other,trip_2,trip_2,trip_2,trip_other,Cancel,
7045,trip_other,trip_2,trip_2,trip_other,Buy,Cancel,
7046,trip_other,trip_2,trip_2,trip_other,trip_1,Cancel,
7047,trip_other,trip_2,trip_2,trip_other,trip_2,Cancel,
7048,trip_other,trip_2,trip_2,trip_other,trip_other,Cancel,
7049,trip_other,trip_2,trip_other,Buy,ok,Cancel,
7050,trip_other,trip_2,trip_other,trip_1,Buy,Cancel,
7051,trip_other,trip_2,trip_other,trip_1,trip_1,Cancel,
7052,trip_other,trip_2,trip_other,trip_1,trip_2,Cancel,
7053,trip_other,trip_2,trip_other,trip_1,trip_other,Cancel,
7054,trip_other,trip_2,trip_other,trip_2,Buy,Cancel,
7055,trip_other,trip_2,trip_other,trip_2,trip_1,Cancel,
7056,trip_other,trip_2,trip_other,trip_2,trip_2,Cancel,
7057,trip_other,trip_2,trip_other,trip_2,trip_other,Cancel,
7058,trip_other,trip_2,trip_other,trip_other,Buy,Cancel,
7059,trip_other,trip_2,trip_other,trip_other,trip_1,Cancel,
7060,trip_other,trip_2,trip_other,trip_other,trip_2,Cancel,
7061,trip_other,trip_2,trip_other,trip_other,trip_other,Cancel,
7062,trip_other,trip_other,Buy,ok,Buy,Cancel,
7063,trip_other,trip_other,Buy,ok,trip_1,Cancel,
7064,trip_other,trip_other,Buy,ok,trip_2,Cancel,
7065,trip_other,trip_other,Buy,ok,trip_other,Cancel,
7066,trip_other,trip_other,trip_1,Buy,ok,Cancel,
7067,trip_other,trip_other,trip_1,trip_1,Buy,Cancel,
7068,trip_other,trip_other,trip_1,trip_1,trip_1,Cancel,
7069,trip_other,trip_other,trip_1,trip_1,trip_2,Cancel,
7070,trip_other,trip_other,trip_1,trip_1,trip_other,Cancel,
7071,trip_other,trip_other,trip_1,trip_2,Buy,Cancel,
7072,trip_other,trip_other,trip_1,trip_2,trip_1,Cancel,
7073,trip_other,trip_other,trip_1,trip_2,trip_2,Cancel,
7074,trip_other,trip_other,trip_1,trip_2,trip_other,Cancel,
7075,trip_other,trip_other,trip_1,trip_other,Buy,Cancel,
7076,trip_other,trip_other,trip_1,trip_other,trip_1,Cancel,
7077,trip_other,trip_other,trip_1,trip_other,trip_2,Cancel,
7078,trip_other,trip_other,trip_1,trip_other,trip_other,Cancel,
7079,trip_other,trip_other,trip_2,Buy,ok,Cancel,
7080,trip_other,trip_other,trip_2,trip_1,Buy,Cancel,
7081,trip_other,trip_other,trip_2,trip_1,trip_1,Cancel,
7082,trip_other,trip_other,trip_2,trip_1,trip_2,Cancel,
7083,trip_other,trip_other,trip_2,trip_1,trip_other,Cancel,
7084,trip_other,trip_other,trip_2,trip_2,Buy,Cancel,
7085,trip_other,trip_other,trip_2,trip_2,trip_1,Cancel,
7086,trip_other,trip_other,trip_2,trip_2,trip_2,Cancel,
7087,trip_other,trip_other,trip_2,trip_2,trip_other,Cancel,
7088,trip_other,trip_other,trip_2,trip_other,Buy,Cancel,
7089,trip_other,trip_other,trip_2,trip_other,trip_1,Cancel,
7090,trip_other,trip_other,trip_2,trip_other,trip_2,Cancel,
7091,trip_other,trip_other,trip_2,trip_other,trip_other,Cancel,
7092,trip_other,trip_other,trip_other,Buy,ok,Cancel,
7093,trip_other,trip_other,trip_other,trip_1,Buy,Cancel,
7094,trip_other,trip_other,trip_other,trip_1,trip_1,Cancel,
7095,trip_other,trip_other,trip_other,trip_1,trip_2,Cancel,
7096,trip_other,trip_other,trip_other,trip_1,trip_other,Cancel,
7097,trip_other,trip_other,trip_other,trip_2,Buy,Cancel,
7098,trip_other,trip_other,trip_other,trip_2,trip_1,Cancel,
7099,trip_other,trip_other,trip_other,trip_2,trip_2,Cancel,
7100,trip_other,trip_other,trip_other,trip_2,trip_other,Cancel,
